Movie Name,link,year
The Horse Guards,http://www.imdb.com/title/tt0205138/?ref_=adv_li_tt,1897
Loading Camels in a Cairo Street,http://www.imdb.com/title/tt2361319/?ref_=adv_li_tt,1897
Trick Elephants,http://www.imdb.com/title/tt0217106/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217106/plotsummary?ref_=adv_pl,1897
"Ponto Terminal da Linha de Bondes de Botafogo, Vendo - Se os Passageiros Subir e Descer",http://www.imdb.com/title/tt1757839/?ref_=adv_li_tt,1897
Ligne de Belfast à Kingstown,http://www.imdb.com/title/tt0345578/?ref_=adv_li_tt,1897
"Musical Drill; Troop A., Third Cavalry",http://www.imdb.com/title/tt0216013/?ref_=adv_li_tt,1897
Visit of St. Nicholas,http://www.imdb.com/title/tt0220142/?ref_=adv_li_tt,1897
Danse Tyrolienne,http://www.imdb.com/title/tt1654008/?ref_=adv_li_tt,1897
Cornish Coast and Sea,http://www.imdb.com/title/tt2372239/?ref_=adv_li_tt,1897
Dernières cartouches,http://www.imdb.com/title/tt1717597/?ref_=adv_li_tt,1897
Colleurs d'affiches,http://www.imdb.com/title/tt1676895/?ref_=adv_li_tt,1897
Ambulance at the Accident,http://www.imdb.com/title/tt0217248/?ref_=adv_li_tt,1897
Still Waters Run Deep,http://www.imdb.com/title/tt0217064/?ref_=adv_li_tt,1897
On the Board Walk,http://www.imdb.com/title/tt0217706/?ref_=adv_li_tt,1897
Near Union Bridge,http://www.imdb.com/title/tt2323611/?ref_=adv_li_tt,1897
The Sign Writer,http://www.imdb.com/title/tt0249957/?ref_=adv_li_tt,1897
Fêtes du jubilé de la Reine d'Angleterre: la foule suivant le cortège,http://www.imdb.com/title/tt3195978/?ref_=adv_li_tt,1897
Apotheose II,http://www.imdb.com/title/tt0452955/?ref_=adv_li_tt,1897
1897 Melbourne Cup,http://www.imdb.com/title/tt0344768/?ref_=adv_li_tt,1897
Surf at Monterey,http://www.imdb.com/title/tt0218647/?ref_=adv_li_tt,1897
"Grace Church, New York",http://www.imdb.com/title/tt0215821/?ref_=adv_li_tt,1897
Professor Garland the Conjurer,http://www.imdb.com/title/tt0249896/?ref_=adv_li_tt,1897
Jumping Hurdles,http://www.imdb.com/title/tt0215883/?ref_=adv_li_tt,1897
Le prestidigitateur D. Devant,http://www.imdb.com/title/tt0223952/?ref_=adv_li_tt,1897
Vistas del puerto de Barcelona,http://www.imdb.com/title/tt2288143/?ref_=adv_li_tt,1897
Hallow-e'en in Coon-Town,http://www.imdb.com/title/tt0217531/?ref_=adv_li_tt,1897
Vor der Albert-Brücke in Dresden,http://www.imdb.com/title/tt0453950/?ref_=adv_li_tt,1897
The Crookedest Railroad Yard in the World,http://www.imdb.com/title/tt0217343/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217343/plotsummary?ref_=adv_pl,1897
La petite Adélaïde,http://www.imdb.com/title/tt0216078/?ref_=adv_li_tt,1897
Making an Arrest,http://www.imdb.com/title/tt0217640/?ref_=adv_li_tt,1897
Persimmon Winning the Gold Cup,http://www.imdb.com/title/tt2372343/?ref_=adv_li_tt,1897
Passengers Arriving at Stockholm,http://www.imdb.com/title/tt2323625/?ref_=adv_li_tt,1897
Vinolia Soap,http://www.imdb.com/title/tt2323713/?ref_=adv_li_tt,1897
Keystone Express,http://www.imdb.com/title/tt0215896/?ref_=adv_li_tt,1897
An Unfriendly Call,http://www.imdb.com/title/tt0214244/?ref_=adv_li_tt,1897
U.S. Sailors,http://www.imdb.com/title/tt0216311/?ref_=adv_li_tt,1897
Passaic Falls,http://www.imdb.com/title/tt0229640/?ref_=adv_li_tt,1897
Stapellauf vom Kreuzer Wilhelm der Große,http://www.imdb.com/title/tt0453915/?ref_=adv_li_tt,1897
Quarrelsome Neighbours,http://www.imdb.com/title/tt0230676/?ref_=adv_li_tt,1897
La visita ai sepolcri a Genova,http://www.imdb.com/title/tt2349727/?ref_=adv_li_tt,1897
The Sausage Machine (No. 3),http://www.imdb.com/title/tt2308991/?ref_=adv_li_tt,1897
Festa Campestre dell'Unione Cooperative al Parco di Monza,http://www.imdb.com/title/tt2361235/?ref_=adv_li_tt,1897
Lurline Baths,http://www.imdb.com/title/tt0218416/?ref_=adv_li_tt,1897
The Alarm (Gordon Highlanders),http://www.imdb.com/title/tt0217987/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217987/plotsummary?ref_=adv_pl,1897
Home Life of a Hungarian Family,http://www.imdb.com/title/tt0205132/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0205132/plotsummary?ref_=adv_pl,1897
Life Guards and Princes North of St Paul's,http://www.imdb.com/title/tt1321417/?ref_=adv_li_tt,1897
Expert Driving,http://www.imdb.com/title/tt0217467/?ref_=adv_li_tt,1897
"Nice, panorama du casino pris d'un bateau",http://www.imdb.com/title/tt1736627/?ref_=adv_li_tt,1897
"Teddington Lock, River Thames",http://www.imdb.com/title/tt2268581/?ref_=adv_li_tt,1897
The Young Rivals,http://www.imdb.com/title/tt0243044/?ref_=adv_li_tt,1897
Water Fall in the Catskills,http://www.imdb.com/title/tt0217886/?ref_=adv_li_tt,1897
"Stanford University, California",http://www.imdb.com/title/tt0218626/?ref_=adv_li_tt,1897
Persimmon Winning the Eclipse Stakes,http://www.imdb.com/title/tt2349773/?ref_=adv_li_tt,1897
Vor Café Bauer in Berlin,http://www.imdb.com/title/tt0453949/?ref_=adv_li_tt,1897
Scene in Parliament Street,http://www.imdb.com/title/tt2322565/?ref_=adv_li_tt,1897
La puce,http://www.imdb.com/title/tt0441446/?ref_=adv_li_tt,1897
Hauling a Scoop Net,http://www.imdb.com/title/tt0217535/?ref_=adv_li_tt,1897
Les patineurs,http://www.imdb.com/title/tt2347417/?ref_=adv_li_tt,1897
Menuet Louis XV,http://www.imdb.com/title/tt2313271/?ref_=adv_li_tt,1897
La paralytique,http://www.imdb.com/title/tt1741536/?ref_=adv_li_tt,1897
Panorama des rives du Nil,http://www.imdb.com/title/tt0222258/?ref_=adv_li_tt,1897
A Race for the Gold Cup,http://www.imdb.com/title/tt0214030/?ref_=adv_li_tt,1897
Mounted Bands of Life Guards and Dragoons,http://www.imdb.com/title/tt2338121/?ref_=adv_li_tt,1897
Boat Wagon and Beach Cart,http://www.imdb.com/title/tt0217286/?ref_=adv_li_tt,1897
Maypole Dance,http://www.imdb.com/title/tt2347443/?ref_=adv_li_tt,1897
Le Président Félix Faure aux courses,http://www.imdb.com/title/tt2313257/?ref_=adv_li_tt,1897
S.S. Empress Queen,http://www.imdb.com/title/tt2322563/?ref_=adv_li_tt,1897
Pierrot et la mouche,http://www.imdb.com/title/tt0452375/?ref_=adv_li_tt,1897
The Coldstream Guards,http://www.imdb.com/title/tt0217325/?ref_=adv_li_tt,1897
Carmencita,http://www.imdb.com/title/tt0453643/?ref_=adv_li_tt,1897
Der dressierte indische Elephant,http://www.imdb.com/title/tt0453653/?ref_=adv_li_tt,1897
Le 'brennus',http://www.imdb.com/title/tt0350470/?ref_=adv_li_tt,1897
Scrub Yacht Race,http://www.imdb.com/title/tt0218586/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218586/plotsummary?ref_=adv_pl,1897
A Terrible Spill,http://www.imdb.com/title/tt0227627/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0227627/plotsummary?ref_=adv_pl,1897
Squad with Horizontal Bar,http://www.imdb.com/title/tt2336471/?ref_=adv_li_tt,1897
Steamboat Aeolus Leaving Stockholm,http://www.imdb.com/title/tt2338265/?ref_=adv_li_tt,1897
Umsturz einer Mauer,http://www.imdb.com/title/tt0453941/?ref_=adv_li_tt,1897
Girls Swinging,http://www.imdb.com/title/tt0216774/?ref_=adv_li_tt,1897
Queen Victoria and Royal Family at State Garden Party,http://www.imdb.com/title/tt2285667/?ref_=adv_li_tt,1897
Brighton Seagoing Electric Car,http://www.imdb.com/title/tt2271231/?ref_=adv_li_tt,1897
Waiting for Hubby,http://www.imdb.com/title/tt0215342/?ref_=adv_li_tt,1897
Plaza de Mina,http://www.imdb.com/title/tt2325913/?ref_=adv_li_tt,1897
Nursing the Baby,http://www.imdb.com/title/tt0213960/?ref_=adv_li_tt,1897
Visit to the Northern Photographic Works,http://www.imdb.com/title/tt2359433/?ref_=adv_li_tt,1897
The Biggest Fish He Ever Caught,http://www.imdb.com/title/tt0216574/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216574/plotsummary?ref_=adv_pl,1897
"Bruxelles, Grande place",http://www.imdb.com/title/tt0258627/?ref_=adv_li_tt,1897
Dragoons Passing St Paul's,http://www.imdb.com/title/tt1321372/?ref_=adv_li_tt,1897
Keith's Theatre,http://www.imdb.com/title/tt0217602/?ref_=adv_li_tt,1897
"San Jorge, Salida de misa",http://www.imdb.com/title/tt2282953/?ref_=adv_li_tt,1897
Prince of Wales Reviewing Yeomanry,http://www.imdb.com/title/tt2325923/?ref_=adv_li_tt,1897
"Woodside Ferry, Liverpool",http://www.imdb.com/title/tt2322673/?ref_=adv_li_tt,1897
La revista del 6 giugno a Roma,http://www.imdb.com/title/tt2369027/?ref_=adv_li_tt,1897
Skating in Central Park,http://www.imdb.com/title/tt0229729/?ref_=adv_li_tt,1897
Escrime au sabre japonais,http://www.imdb.com/title/tt1740494/?ref_=adv_li_tt,1897
Queen Victoria's Departure from Ballater for Balmoral,http://www.imdb.com/title/tt2317005/?ref_=adv_li_tt,1897
Targul Mosilor,http://www.imdb.com/title/tt2369349/?ref_=adv_li_tt,1897
Place Royale,http://www.imdb.com/title/tt2308867/?ref_=adv_li_tt,1897
King's Guard Marching at Stockholm,http://www.imdb.com/title/tt2363245/?ref_=adv_li_tt,1897
La sosea,http://www.imdb.com/title/tt2332687/?ref_=adv_li_tt,1897
Westminster,http://www.imdb.com/title/tt2310207/?ref_=adv_li_tt,1897
Inundatile de la Galati,http://www.imdb.com/title/tt2359101/?ref_=adv_li_tt,1897
Sprague Electric Train,http://www.imdb.com/title/tt0217816/?ref_=adv_li_tt,1897
Royal Carriages Passing Westminster,http://www.imdb.com/title/tt1321468/?ref_=adv_li_tt,1897
"Ferryboat and Tug Passing Governors Island, New York Harbor",http://www.imdb.com/title/tt0214690/?ref_=adv_li_tt,1897
The Bungling Waiter,http://www.imdb.com/title/tt0215586/?ref_=adv_li_tt,1897
"Royalties, Ambassadors and Escorts",http://www.imdb.com/title/tt2363367/?ref_=adv_li_tt,1897
A Regimental Calisthenic Drill in the British Army,http://www.imdb.com/title/tt0220000/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0220000/plotsummary?ref_=adv_pl,1897
S.S. 'Queen' Loading,http://www.imdb.com/title/tt0218569/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218569/plotsummary?ref_=adv_pl,1897
The Workers,http://www.imdb.com/title/tt0220175/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0220175/plotsummary?ref_=adv_pl,1897
Royal Princes in St. Paul's Churchyard,http://www.imdb.com/title/tt1321469/?ref_=adv_li_tt,1897
"Sheep Run, Chicago Stockyards",http://www.imdb.com/title/tt0217798/?ref_=adv_li_tt,1897
Grant Veterans - G.A.R.,http://www.imdb.com/title/tt0216789/?ref_=adv_li_tt,1897
"Rome, la gare",http://www.imdb.com/title/tt1965047/?ref_=adv_li_tt,1897
Stralauer Fischzug am 24. August 1897,http://www.imdb.com/title/tt0453917/?ref_=adv_li_tt,1897
Trial Scene,http://www.imdb.com/title/tt0217104/?ref_=adv_li_tt,1897
"Market Square, Harrisburg, Pa.",http://www.imdb.com/title/tt0213859/?ref_=adv_li_tt,1897
Les suites d'une dispute,http://www.imdb.com/title/tt1745751/?ref_=adv_li_tt,1897
"Le Caire, un enterrement",http://www.imdb.com/title/tt1676952/?ref_=adv_li_tt,1897
Swedish National Dance: Eight Performers,http://www.imdb.com/title/tt2349813/?ref_=adv_li_tt,1897
The Colonial Contingent,http://www.imdb.com/title/tt2338297/?ref_=adv_li_tt,1897
Japanese Rope Walker,http://www.imdb.com/title/tt0213738/?ref_=adv_li_tt,1897
The Sausage Machine,http://www.imdb.com/title/tt0215152/?ref_=adv_li_tt,1897
Marble Arch,http://www.imdb.com/title/tt2273403/?ref_=adv_li_tt,1897
Le vélodrome de la Cambre,http://www.imdb.com/title/tt0272927/?ref_=adv_li_tt,1897
Donkey Racing on Ramsgate Sands,http://www.imdb.com/title/tt2334621/?ref_=adv_li_tt,1897
Danse des Ciocciari,http://www.imdb.com/title/tt1672746/?ref_=adv_li_tt,1897
Theft,http://www.imdb.com/title/tt0242944/?ref_=adv_li_tt,1897
Inundatile de la Galati,http://www.imdb.com/title/tt2368973/?ref_=adv_li_tt,1897
Cuirassé américain 'San Francisco' en rade de Villefranche,http://www.imdb.com/title/tt0345089/?ref_=adv_li_tt,1897
Piazza Corvetto a Genova,http://www.imdb.com/title/tt2349777/?ref_=adv_li_tt,1897
Ocean Greyhounds,http://www.imdb.com/title/tt0219953/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0219953/plotsummary?ref_=adv_pl,1897
Meet of Staghounds at Aylesbury,http://www.imdb.com/title/tt2349737/?ref_=adv_li_tt,1897
North Side Dental Rooms,http://www.imdb.com/title/tt2282901/?ref_=adv_li_tt,1897
Clouds,http://www.imdb.com/title/tt2332571/?ref_=adv_li_tt,1897
Prestidigitateur,http://www.imdb.com/title/tt1666781/?ref_=adv_li_tt,1897
"Spring Races, Epsom Downs",http://www.imdb.com/title/tt2288035/?ref_=adv_li_tt,1897
One Girl Swinging,http://www.imdb.com/title/tt0229624/?ref_=adv_li_tt,1897
How a Rat Interrupted an Afternoon Tea,http://www.imdb.com/title/tt0219819/?ref_=adv_li_tt,1897
El presidente de la republica despidiendose de sus ministros para tomar un carruaje,http://www.imdb.com/title/tt0425366/?ref_=adv_li_tt,1897
Automatic Piano,http://www.imdb.com/title/tt0215533/?ref_=adv_li_tt,1897
"Receding View, Black Diamond Express No. 2",http://www.imdb.com/title/tt2345693/?ref_=adv_li_tt,1897
Procession in St. James's Street,http://www.imdb.com/title/tt2316989/?ref_=adv_li_tt,1897
Salut dans les vergues,http://www.imdb.com/title/tt3180034/?ref_=adv_li_tt,1897
Pont de Suresnes,http://www.imdb.com/title/tt2349779/?ref_=adv_li_tt,1897
Plaguing Grandpa,http://www.imdb.com/title/tt0216083/?ref_=adv_li_tt,1897
Philadelphia Police on Parade,http://www.imdb.com/title/tt0218511/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218511/plotsummary?ref_=adv_pl,1897
Ye Merry Sleigh Bells,http://www.imdb.com/title/tt0214309/?ref_=adv_li_tt,1897
Ronde enfantine,http://www.imdb.com/title/tt0222329/?ref_=adv_li_tt,1897
Parademarsch des ersten Garde-Regiments zu Fuß,http://www.imdb.com/title/tt0453806/?ref_=adv_li_tt,1897
The Death of Nelson,http://www.imdb.com/title/tt0230130/?ref_=adv_li_tt,1897
Pie-Eating Contest,http://www.imdb.com/title/tt0218513/?ref_=adv_li_tt,1897
"Musical Ride, Horse Guards Blue",http://www.imdb.com/title/tt2347461/?ref_=adv_li_tt,1897
Quick Lunch,http://www.imdb.com/title/tt0216991/?ref_=adv_li_tt,1897
"Pile Driving, Washington Navy Yard",http://www.imdb.com/title/tt0215058/?ref_=adv_li_tt,1897
"A Chegada do Rebocador 'Liberal' ao Porto de Leixões e o Desembarque de Romeiros Que, por Mar, Vão ao Porto para a Romaria do Senhor de Matosinhos",http://www.imdb.com/title/tt0138358/?ref_=adv_li_tt,1897
Troops in Procession,http://www.imdb.com/title/tt2317309/?ref_=adv_li_tt,1897
Capsize of Lifeboat,http://www.imdb.com/title/tt0217307/?ref_=adv_li_tt,1897
'Chand d'habits,http://www.imdb.com/title/tt2271131/?ref_=adv_li_tt,1897
McKinley and Others in Carriage,http://www.imdb.com/title/tt0215981/?ref_=adv_li_tt,1897
Sunlight Soap Washing Competition,http://www.imdb.com/title/tt0250008/?ref_=adv_li_tt,1897
"Sutro Baths, No. 1",http://www.imdb.com/title/tt0218649/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218649/plotsummary?ref_=adv_pl,1897
The Daisy Guard,http://www.imdb.com/title/tt0216653/?ref_=adv_li_tt,1897
An Oration,http://www.imdb.com/title/tt0215012/?ref_=adv_li_tt,1897
Panorama van een stad genomen vanop een boot,http://www.imdb.com/title/tt0258869/?ref_=adv_li_tt,1897
Infanterie russe,http://www.imdb.com/title/tt2323559/?ref_=adv_li_tt,1897
"Yacht Landing Pleasure Party, Hastings",http://www.imdb.com/title/tt2347585/?ref_=adv_li_tt,1897
"Pennsylvania State Militia, Double Time",http://www.imdb.com/title/tt0213992/?ref_=adv_li_tt,1897
Taking on the Pilot,http://www.imdb.com/title/tt0218654/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218654/plotsummary?ref_=adv_pl,1897
One-Third Mile Bicycle Race,http://www.imdb.com/title/tt0218490/?ref_=adv_li_tt,1897
A Country Cattle Show,http://www.imdb.com/title/tt2363055/?ref_=adv_li_tt,1897
Windsor,http://www.imdb.com/title/tt2369549/?ref_=adv_li_tt,1897
S.S. 'Queen' Leaving Dock,http://www.imdb.com/title/tt0218568/?ref_=adv_li_tt,1897
"Belfast, exercices de sauvetage",http://www.imdb.com/title/tt2034627/?ref_=adv_li_tt,1897
Le cocher endormi,http://www.imdb.com/title/tt2923870/?ref_=adv_li_tt,1897
Manningham Station with Three Expresses Running Through,http://www.imdb.com/title/tt2271485/?ref_=adv_li_tt,1897
Threshing Machine at Work,http://www.imdb.com/title/tt0217849/?ref_=adv_li_tt,1897
S.S. 'Williamette' Leaving for Klondike,http://www.imdb.com/title/tt0218570/?ref_=adv_li_tt,1897
National Lancers of Boston,http://www.imdb.com/title/tt0216939/?ref_=adv_li_tt,1897
Le voyage du Président Félix Faure en Russie (Août 1897): Inauguration du pont Troïzky,http://www.imdb.com/title/tt1029399/?ref_=adv_li_tt,1897
Sad Sea Waves,http://www.imdb.com/title/tt0218571/?ref_=adv_li_tt,1897
Minha Terra Tem Palmeiras,http://www.imdb.com/title/tt1735448/?ref_=adv_li_tt,1897
Standing in Stirrups,http://www.imdb.com/title/tt2361449/?ref_=adv_li_tt,1897
The Miller and the Sweep,http://www.imdb.com/title/tt1954952/?ref_=adv_li_tt,1897
"Nel 'Pesage' - S. Siro, Milano",http://www.imdb.com/title/tt2334745/?ref_=adv_li_tt,1897
Head of Colonial Procession,http://www.imdb.com/title/tt1321391/?ref_=adv_li_tt,1897
A Coon Cake Walk,http://www.imdb.com/title/tt0215667/?ref_=adv_li_tt,1897
Sauts de cheval en longueur,http://www.imdb.com/title/tt1740543/?ref_=adv_li_tt,1897
Un déjeuner stupéfiant,http://www.imdb.com/title/tt1742198/?ref_=adv_li_tt,1897
"Belfast, Queen's Bridge",http://www.imdb.com/title/tt2034626/?ref_=adv_li_tt,1897
Per le vie di Bergamo,http://www.imdb.com/title/tt2361393/?ref_=adv_li_tt,1897
Place de la Bastille,http://www.imdb.com/title/tt2273481/?ref_=adv_li_tt,1897
O Comboio de Recreio e Sintra,http://www.imdb.com/title/tt0138373/?ref_=adv_li_tt,1897
O'Brien's Trained Horses,http://www.imdb.com/title/tt0216952/?ref_=adv_li_tt,1897
Safety in Four Tracks,http://www.imdb.com/title/tt0218572/?ref_=adv_li_tt,1897
Boating on the Lake,http://www.imdb.com/title/tt0216583/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216583/plotsummary?ref_=adv_pl,1897
Wreck of the Schooner 'Richmond',http://www.imdb.com/title/tt0218731/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218731/plotsummary?ref_=adv_pl,1897
Little Egypt,http://www.imdb.com/title/tt0214882/?ref_=adv_li_tt,1897
A Dressing Room Scene,http://www.imdb.com/title/tt0216726/?ref_=adv_li_tt,1897
Entrée du cortège royal à l'Exposition,http://www.imdb.com/title/tt3187630/?ref_=adv_li_tt,1897
Laplanders Arriving at Village,http://www.imdb.com/title/tt2332689/?ref_=adv_li_tt,1897
Seine Majestät Kaiser Wilhelm II. in Stettin,http://www.imdb.com/title/tt0453877/?ref_=adv_li_tt,1897
Tramps,http://www.imdb.com/title/tt0242964/?ref_=adv_li_tt,1897
Liberty Statue,http://www.imdb.com/title/tt0213806/?ref_=adv_li_tt,1897
Hurdle Jumping and Saddle Vaulting,http://www.imdb.com/title/tt0215861/?ref_=adv_li_tt,1897
The Troubadour,http://www.imdb.com/title/tt0217111/?ref_=adv_li_tt,1897
Place de l'Opéra,http://www.imdb.com/title/tt2325911/?ref_=adv_li_tt,1897
Eighth and Vine St. Philadelphia,http://www.imdb.com/title/tt0205033/?ref_=adv_li_tt,1897
"Stockholm, entrée de l'exposition",http://www.imdb.com/title/tt1740546/?ref_=adv_li_tt,1897
Vice-President Hobart's Escort,http://www.imdb.com/title/tt0216354/?ref_=adv_li_tt,1897
Place de la Concorde,http://www.imdb.com/title/tt2285643/?ref_=adv_li_tt,1897
Queen at State Garden Party,http://www.imdb.com/title/tt2268531/?ref_=adv_li_tt,1897
Enfants au bord de la mer,http://www.imdb.com/title/tt0221942/?ref_=adv_li_tt,1897
Trafalgar Square,http://www.imdb.com/title/tt0220112/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0220112/plotsummary?ref_=adv_pl,1897
Fatima,http://www.imdb.com/title/tt0217481/?ref_=adv_li_tt,1897
Opening of Victorian Era Exhibition,http://www.imdb.com/title/tt2332739/?ref_=adv_li_tt,1897
Sevillanas,http://www.imdb.com/title/tt0178887/?ref_=adv_li_tt,1897
Jogos Malabares em Lourenço Marques,http://www.imdb.com/title/tt0138533/?ref_=adv_li_tt,1897
Assassinat de Kleber,http://www.imdb.com/title/tt1741495/?ref_=adv_li_tt,1897
Southern Pacific Overland Mail,http://www.imdb.com/title/tt0218622/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0218622/plotsummary?ref_=adv_pl,1897
Gordon Highlanders,http://www.imdb.com/title/tt0217517/?ref_=adv_li_tt,1897
Queen's Jubilee (No. 2),http://www.imdb.com/title/tt2322547/?ref_=adv_li_tt,1897
Nègres Ashantis: Danse du sabre II,http://www.imdb.com/title/tt1740523/?ref_=adv_li_tt,1897
The Race and the River,http://www.imdb.com/title/tt2273619/?ref_=adv_li_tt,1897
Spithead Naval Review,http://www.imdb.com/title/tt2271617/?ref_=adv_li_tt,1897
H.M. Battleship 'Terrible',http://www.imdb.com/title/tt2347387/?ref_=adv_li_tt,1897
Landing Visitors from Small Boats,http://www.imdb.com/title/tt2285545/?ref_=adv_li_tt,1897
The Lord Mayor's Show,http://www.imdb.com/title/tt2338325/?ref_=adv_li_tt,1897
High Tide on the Rocks at Flamborough Head,http://www.imdb.com/title/tt2347393/?ref_=adv_li_tt,1897
Queen Victoria's Diamond Jubilee Procession,http://www.imdb.com/title/tt2268527/?ref_=adv_li_tt,1897
Rottingdean Electric Railway,http://www.imdb.com/title/tt2332771/?ref_=adv_li_tt,1897
"Photographic Convention, Great Yarmouth",http://www.imdb.com/title/tt2323627/?ref_=adv_li_tt,1897
Terasa cafenelei Capsa,http://www.imdb.com/title/tt2361467/?ref_=adv_li_tt,1897
Polar Bears,http://www.imdb.com/title/tt2336419/?ref_=adv_li_tt,1897
Le bain des Parisiens,http://www.imdb.com/title/tt0442931/?ref_=adv_li_tt,1897
The Rival Bill-Stickers,http://www.imdb.com/title/tt0242819/?ref_=adv_li_tt,1897
In the Surf,http://www.imdb.com/title/tt0217568/?ref_=adv_li_tt,1897
Royal Horse Artillery,http://www.imdb.com/title/tt2332773/?ref_=adv_li_tt,1897
Hänsel und Gretel,http://www.imdb.com/title/tt0453715/?ref_=adv_li_tt,1897
Bradford Daily Argus Newspaper Offices,http://www.imdb.com/title/tt2268385/?ref_=adv_li_tt,1897
"Nice, Carnaval (N° 1)",http://www.imdb.com/title/tt1741555/?ref_=adv_li_tt,1897
The Elopement,http://www.imdb.com/title/tt0215745/?ref_=adv_li_tt,1897
"Jumbo, Horseless Fire-Engine",http://www.imdb.com/title/tt0215882/?ref_=adv_li_tt,1897
"Barnum's Street Parade, Nos. 1, 2, and 3",http://www.imdb.com/title/tt0204876/?ref_=adv_li_tt,1897
Quelques passes d'armes présidées par Octave Maus,http://www.imdb.com/title/tt0272799/?ref_=adv_li_tt,1897
"Rome, cortège au mariage du prince de Naples",http://www.imdb.com/title/tt1185010/?ref_=adv_li_tt,1897
The Maher-Choynski Fight,http://www.imdb.com/title/tt0229547/?ref_=adv_li_tt,1897
The Bathers,http://www.imdb.com/title/tt0204879/?ref_=adv_li_tt,1897
Danseuses au jardin de Paris,http://www.imdb.com/title/tt0223110/?ref_=adv_li_tt,1897
Cancan 2,http://www.imdb.com/title/tt0453642/?ref_=adv_li_tt,1897
Cortège du boeuf gras passant Place de la Concorde,http://www.imdb.com/title/tt0228160/?ref_=adv_li_tt,1897
"First Avenue, Seattle, Washington, No. 8",http://www.imdb.com/title/tt0217488/?ref_=adv_li_tt,1897
Switchback in Operation at Shipley Glen,http://www.imdb.com/title/tt2323665/?ref_=adv_li_tt,1897
Launch of H.M.S. 'Canopus' at Portsmouth,http://www.imdb.com/title/tt2375221/?ref_=adv_li_tt,1897
Rue Royale: Église de la Madeleine,http://www.imdb.com/title/tt2332775/?ref_=adv_li_tt,1897
"Boston, Commercial Street",http://www.imdb.com/title/tt3187526/?ref_=adv_li_tt,1897
Free-for-All Race at Charter Oak Park,http://www.imdb.com/title/tt0217501/?ref_=adv_li_tt,1897
Jealousy,http://www.imdb.com/title/tt0230361/?ref_=adv_li_tt,1897
Panorama à l'arrière d'un train,http://www.imdb.com/title/tt2334761/?ref_=adv_li_tt,1897
Royal Horse Artillery in Action,http://www.imdb.com/title/tt2372371/?ref_=adv_li_tt,1897
Rainmakers,http://www.imdb.com/title/tt0218540/?ref_=adv_li_tt,1897
Trafalgar Day,http://www.imdb.com/title/tt2349859/?ref_=adv_li_tt,1897
Nègres Ashantis: Toilette d'un negrillon II,http://www.imdb.com/title/tt1740524/?ref_=adv_li_tt,1897
Umbrella Brigade,http://www.imdb.com/title/tt0216320/?ref_=adv_li_tt,1897
Afternoon Tea in the Gardens of Clarence House,http://www.imdb.com/title/tt2308461/?ref_=adv_li_tt,1897
Les cygnes,http://www.imdb.com/title/tt2316825/?ref_=adv_li_tt,1897
Idylle,http://www.imdb.com/title/tt0000157/?ref_=adv_li_tt,1897
Ethardo,http://www.imdb.com/title/tt0453661/?ref_=adv_li_tt,1897
Interesting Parlor Scene,http://www.imdb.com/title/tt0213730/?ref_=adv_li_tt,1897
Hail Britannia!,http://www.imdb.com/title/tt0230268/?ref_=adv_li_tt,1897
Bourricots sous les palmiers,http://www.imdb.com/title/tt1676890/?ref_=adv_li_tt,1897
Return of McKinley from the Capitol,http://www.imdb.com/title/tt0216156/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0216156/plotsummary?ref_=adv_pl,1897
"Suburban Handicap, 1897",http://www.imdb.com/title/tt0217826/?ref_=adv_li_tt,1897
See full summary,http://www.imdb.com/title/tt0217826/plotsummary?ref_=adv_pl,1897
Attaque d'un poste anglais,http://www.imdb.com/title/tt0222756/?ref_=adv_li_tt,1897
Passage à niveau,http://www.imdb.com/title/tt2308857/?ref_=adv_li_tt,1897
Children Dancing,http://www.imdb.com/title/tt2351193/?ref_=adv_li_tt,1897
The Book Agent,http://www.imdb.com/title/tt0204912/?ref_=adv_li_tt,1897
Sainte-Gudule,http://www.imdb.com/title/tt0258941/?ref_=adv_li_tt,1897
